Link,Content
https://saiht.de/blog/2015/06/09/medienkonsum-die-zweite/,"Medienkonsum die Zweite – Stay Curious. Stay Curious. About Hofkoh Saigon Medienkonsum die Zweite Written by Matthias in Projects Natürlich kann man sehr viel Zeit mit Kinofilmen verbringen, aber das ist nichts im Vergleich zu Serien, Soaps, Dokus, Animes und Zeichentrickfilmen im Fernsehen. Passend zum alten Projekt habe ich also eine erste Liste mit 192 Serien der vergangenen Jahre aufgestellt. Solltet Ihr meinen, dass eine wichtige Serie fehlt, dann schreibt es einfach in den Kommentar, es wird aktualisiert. So sind aber schon mal 129139 Episoden enthalten, also 92462 Stunden Unterhaltung. Man bräuchte 10 1/2 Jahre, um alle Episoden ohne Unterbrechung hintereinander zu schauen. Hier ist die Liste . Auch die alte Liste mit Kinofilmen habe ich aktualisiert, sie enthält jetzt 4000 Filme bis 2015: Datei als XLSX . Ganz will ich die Listen aber nicht vervollständigen. Das hat auch mit dem inflationären Anzahl von Serien zu tun, welches durch Eigenproduktionen von Netflix, Amazon und watchever noch beschleunigt wird. Dazu ein Detail aus Wikipedia zu Serien, die einen eigenen Artikeln haben: 1940er – 3 Serien 1950er – 67 Serien 1960er – 239 Serien 1970er – 402 Serien 1980er – 626 Serien 1990er – 931 Serien 2000er – 1671 Serien 2010er – erst 1422 Serien, aber es bleiben noch 5 Jahre … Soweit zu Filmen und Serien. Jetzt fehlt noch eine Liste mit Computerspielen. Ob hier jemand noch einen ZX81 , Atari 600XL oder KC 85/3 kennt? Und dann Konsolen, PS3, PS4, XBOX, iPod touch, Android und iPhone und Tablets – es wird endlos! Nicht zu vergessen den PC und Prince of Persia auf einem 286er mit 20MHz. Freizeit ← Musteraufgaben Mathematik 7 Regenparty Hofkoh → Comments One response to “Medienkonsum die Zweite” June 9, 2015 Ein Besucher Wo ist denn Homeland, The Closer, Monk, Downton Abbey, Dexter, Gilmore Girls, McLeods Töchter, Chigago Fire, Fringe, CSI: Cyber, Crossing Jordan, Criminal Intent, die 7 Reihen des “Es war einmal …”, Seinfeld und Die Sopranos? Reply Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2015/06/01/musteraufgaben-mathematik-7/,"Musteraufgaben Mathematik 7 – Stay Curious. Stay Curious. About Hofkoh Saigon Musteraufgaben Mathematik 7 Written by Matthias in Schule Heute haben wir die Musteraufgaben zum Thema Prismen im Unterricht begonnen zu rechnen, einige sind mit der Rechnung auch innerhalb von 40 Minuten fertig geworden. Hier ist die Lösung als pdf sowie als JPEG der Vorderseite und Rückseite . , Michel meint, die Rechnung zu 2a) wäre falsch. Tatsächlich? Bildung Mathematik ← Reaktionsschema nach Passig Medienkonsum die Zweite → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2015/04/29/reaktionsschema-nach-passig/,"Reaktionsschema nach Passig – Stay Curious. Stay Curious. About Hofkoh Saigon Reaktionsschema nach Passig Written by Matthias in Schule Die Journalistin Kathrin Passig hat in ihrem Buch “ Standardsituationen der Technologiekritik ” eine kleine Liste an Reaktionen aufgelistet: Wofür soll das bitte gut sein? Das braucht doch kein Mensch. Die Einzigen, die das wollen, sind zweifelhafte oder privilegierte Minderheiten. Das ist ja nur eine Modeerscheinung. Die Innovation verändert überhaupt nichts. Die Neuerung ist zwar ganz gut, aber nicht gut genug. Sie stürzt schwache Charaktere ins Verderben. Man wird ungefragt mit dieser Neuerung konfrontiert. Sie verändert unsere Denk-, Schreib- und Lesetechniken zum Schlechteren. Das passt zu der Idee, an unserer Schule für alle Schüler einer Jahrgangsstufe ein iPad einzuführen. Als Ersatz für die Schulbücher und den Grafischen Taschenrechner (GTR). Als Hilfsmittel zum Erstellen von Dokumentationen und Präsentationen. Als Nachschlagemittel mit Internetzugang. Und so weiter … Einige Argumente könnte ich mir für meine Phrasendreschmaschine ausleihen. Passen bestimmt auch zu anderen Situationen oder zur Eristischen Dialektik (oder Die Kunst Recht zu behalten) von Arthur Schopenhauer. Bildung neue Technologien ← Didacta 2015 – Das digitale Klassenzimmer Musteraufgaben Mathematik 7 → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2015/02/27/didacta-2015-das-digitale-klassenzimmer/,"Didacta 2015 – Das digitale Klassenzimmer – Stay Curious. Stay Curious. About Hofkoh Saigon Didacta 2015 – Das digitale Klassenzimmer Written by Matthias in Schule Neue Medien eröffnen immer wieder neue Möglichkeiten, sind aber auch gleichzeitig mit Gefahren verbunden. Da wäre der Buchdruck mit beweglichen Lettern im 16. Jahrhundert und schwarzer Listen der katholischen Kirche als auch einem Buchdruckverbot im Osmanischen Reich. Das Fernsehen ermöglicht ein Telekolleg und mit Sprachlabors kann man Sprachen viel besser lernen. Im 21. Jahrhundert ist dann alles digital: Natürlich sind alle Schüler begeistert, wenn jeder sein persönliches iPad erhält. Aber lernen sie damit besser? Schneller? Verstehen sie es deshalb? Bringt ein Smartboard den gewünschten Kompetenzzuwachs? Zumindest Samsung ist davon überzeugt: Die Zukunft und eigene Experimente werden zeigen, welche Auswirkungen die neuen Technologien haben. Zumindest kann man zum Beispiel ein Michelson-Interferrometer mit Lego und einem grünen Laser aufbauen: Außerdem gibt es ja noch Stellenangebote im Ausland. Es werden viele Schulleiter gesucht: Bildung neue Technologien ← Physik Aufgabe 4 für Klasse 9B Reaktionsschema nach Passig → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2015/01/10/physik-aufgabe-4-fuer-klasse-9b/,"Physik Aufgabe 4 für Klasse 9B – Stay Curious. Stay Curious. About Hofkoh Saigon Physik Aufgabe 4 für Klasse 9B Written by Matthias in Schule Hier die Lösung zu Aufgabe 4 , etwas ausführlicher. Montag bringe ich euch noch eine Kopie vorbei. Formeln und Werte von der Rückseite des Testes, werden bei der Arbeit auch zur Verfügung stehen. Physikunterricht ← Temperatur in Hofkoh Didacta 2015 – Das digitale Klassenzimmer → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2014/12/14/temperatur-in-hofkoh/,"Temperatur in Hofkoh – Stay Curious. Stay Curious. About Hofkoh Saigon Temperatur in Hofkoh Written by Matthias in Projects Analoge Flüssigkeitsthermometer finden sich fast an jedem Haus hier in Niedersachsen. Für Geeks gibt es auch digitale Varianten. Mein selbstgebautes streamt die Messwerte auf die Subdomain temp.hofkoh.de . JavaScript wertet die Daten noch graphisch auf: Aufbau ist ganz einfach. Man nehme einen preiswerten chinesischen WLAN-Router (WR703N), flashe ein neues Betriebssystem drauf (OpenWRT), installiere ein paar Treiber für den 1Wire USB-Adapter per opkg und schreibe ein paar Scripte für die bash. Jene werden dann in die crontab geschrieben und mit init.d aufgerufen. Upload der Messdaten per ftp über wput auf einen passenden Webspace. Dort werten JavaScript mit jquery.js und Google Analytics die Daten graphisch aus. Voila, fertig ist das Digitalthermometer. Jetzt läuft der Server schon mehr als ein Jahr ohne Unterbrechung. neue Technologien ← Filmliste Physik Aufgabe 4 für Klasse 9B → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2014/10/26/filmliste/,"Filmliste – Stay Curious. Stay Curious. About Hofkoh Saigon Filmliste Written by Matthias in Projects Immer wieder werden mir Filme empfohlen, die ich “unbedingt gesehen haben muss”. Gleichzeitig kann ich selten auf gemeinsame Filmzitate zurückgreifen, weil der jeweils andere den Film nicht gesehen hat. So kam irgendwann die Idee auf, eine Filmliste zu erstellen. Hier ist die passende Datei im Excelformat und hier im ODS-Format (OpenOffice und LibreOffice). Die Liste umfasst mitlerweile 3800 Filme, die vornehmlich aus den TOP100 der vergangenen 34 Jahre auf Basis von boxofficemojo.com zusammengestellt ist. Natürlich fehlen einige wichtige Filme 😉 Hinterlasst mir dazu einfach einen Kommentar, dann gibt’s ein Update. Meine 904 gesehenen Filme habe ich nach Jahren sortiert noch weiter ausgewertet: In den letzten Jahren haben ich wohl 30-40 Filme pro Jahr gesehen, ein Teil davon nicht unbedingt im Kino, sondern auf DVD oder im Fernsehen. Vor 1985 ist es allerdings recht dünn. Fernsehfilme sind natürlich ebensowenig enthalten wie Serien, Computerspiele, Handygames und Konsolenspiele. Listen dazu folgen später. Freizeit ← ein Regenschutz Temperatur in Hofkoh → Comments 2 responses to “Filmliste” June 16, 2015 Nadine Ich sage nur ” ich Nummer 1, Du Nummer 2… Reply June 14, 2016 Matthias Kreier Macht man nix. Laut boxofficemojo.com gibt es Mitte 2016 insgesamt 645 Filme, die weltweit mehr als 200 Millionen Dollar eingespielt haben. In den Top 10 finden sich erstaunlich viele Filme der letzten Jahre oder gar des letzten Jahres. Reply Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2014/10/05/ein-regenschutz/,"ein Regenschutz – Stay Curious. Stay Curious. About Hofkoh Saigon ein Regenschutz Written by Matthias in Hofkoh Angesichts der typischen Regenmenge in Hofkoh ist ein Dach für ein Baumhaus einfach anzuraten. Dabei begann der goldene Oktober mit Sonnenschein: Unter diesen Bedingungen kann man hervorragend weitere Bauabschnitte visualisieren. Hier nun die mögliche Ausrichtung, Neigung und Überhang eines Daches: Baumhaus 5. Oktober autarkes Wohnen Baumhaus ← Aussicht in 8 Metern Höhe Filmliste → Comments One response to “ein Regenschutz” October 6, 2014 Claudia Hi Matthias, sieht ja sehr beeindruckend aus, das Baumhaus! LG Claudia Reply Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2014/09/28/aussicht-in-8-metern-hoehe/,"Aussicht in 8 Metern Höhe – Stay Curious. Stay Curious. About Hofkoh Saigon Aussicht in 8 Metern Höhe Written by Matthias in Hofkoh , Projects Es geht voran: Von oben lässt sich der Ausblick genießen (oder des Nachts die Sterne): Baumhaus ← Hobby zum Beruf machen? ein Regenschutz → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2014/08/10/hobby-zum-beruf-machen/,"Hobby zum Beruf machen? – Stay Curious. Stay Curious. About Hofkoh Saigon Hobby zum Beruf machen? Written by Matthias in Hofkoh Wie durch Zufall stolpere ich bei DMAX über die Sendung “Die Bauhaus-Profis”. Ein Pete Nelson aus Washington (nicht DC) verdient seinen Lebensunterhalt mit dem Errichten von Baumhäusern nach den Wunschvorstellungen seiner Kunden. Und das kann in Orange County 45000$ kosten oder auch 200.000 $ in Texas (mit 70 m² Wohnfläche, Klimaanlage, 50″ TV usw.) Da kann ich wohl nicht mithalten. Immerhin erfahre ich viele weitere Details eines solchen Projektes: Wie wird das Ganze befestigt? Wachsen Aufhängepunkte und Aste weiter in die Höhe? Verzieht sich die Konstruktion? Welche Bäume sind geeignet? Kann man einen Kamin einbauen? … DMAX hat natürlich einen Webauftritt dieser Reihe, in der man alte Folgen streamen kann: Die Baumhaus-Profis auf DMAX Baumhaus ← Fortsetzung Baumhausprojekt Aussicht in 8 Metern Höhe → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2014/07/29/fortsetzung-baumhausprojekt/,"Fortsetzung Baumhausprojekt – Stay Curious. Stay Curious. About Hofkoh Saigon Fortsetzung Baumhausprojekt Written by Matthias in Hofkoh , Projects Nach der Zeugnisausgabe sind eigentlich Ferien. Somit hätten wir heute nachmittag eigentlich Ferien. Macht nix, bei Sonnenschein Holz hacken macht auch in der Freizeit Spass. Oder eine Weide von Ästen zu befreien, um Ebene zwei des Baumhauses zu errichten. Die Abendsonne taucht das Ganze noch in angenehme Farben: Baumhaus ← Jahreshauptversammlung Hobby zum Beruf machen? → Comments One response to “Fortsetzung Baumhausprojekt” September 30, 2014 Robin Gallo Klasse 7A Auf dem foto sieht man mich nicht. Könnten sie das vielleicht ändern??? Reply Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2014/01/15/jahreshauptversammlung/,"Jahreshauptversammlung – Stay Curious. Stay Curious. About Hofkoh Saigon Jahreshauptversammlung Written by Matthias in Hofkoh Unser kleines Hofkoh gehört zur Gemeinde Wistedt. Und auch jene ist nicht sonderlich groß – nur 211 wahlberechtigte Einwohner insgesamt. Dennoch gibt es einen Initiativausschuss, der sich am 15. Januar im Dorfgemeinschaftshaus versammelte. Hier habe ich übrigens erfahren, warum unsere Grundstücke 1250 m² groß (25x50m) sind: Die Fläche reicht für Selbstversorger aus. Kurz nach dem Krieg wurde ein entsprechendes Förderprogramm initiiert. Detail am Rande: die Tagesordnung war nach 10 Minuten abgearbeitet, hat also eine ganze Minute länger gedauert als im letzten Jahr 🙂 ← Start der Webseite Fortsetzung Baumhausprojekt → Comments One response to “Jahreshauptversammlung” January 23, 2018 Rolf Kliemann Ich kann leider gar nichts zur Jahreshauptversammlung sagen. Aber nennen Sie mir als Heimatforscher mal bitte jemand aus Hofkoh oder Wistedt, der mir erklären kann, wie der Abgabebegriff aus dem Meierrecht zu einem Flurnamen, nämlich den Wald Hofkoh, mutieren konnte. Das muss ja vor der Besiedlung Hofkoh (1831) geschehen sein. Reply Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2014/01/05/start-der-webseite/,"Start der Webseite – Stay Curious. Stay Curious. About Hofkoh Saigon Start der Webseite Written by Matthias in Hofkoh , Projects Auf der Suche nach einer Seite zum Hosten des Hausbauprojektes suchte ich einige passende Domainnamen ab – und stellte fest, dass hofkoh.de (in 2025 migriert zu saiht.de/blog/ ) noch frei war. Für ein Dorf von 10 Häusern wäre es daher perfekt, alle Projektinfos über diese Seite abrufen zu können. Etwas Geschichte und weitere Projekte kann man dann ja im Laufe der Zeit ergänzen. Jetzt also läuft die Seite, hat auch eine MySQL-Datenbank, auf die WordPress zugreift. Wahrscheinlich ist das responsive Webdesign mit HTML5 auch automatisch geregelt. Alte Überlegungen werden eingescannt und zurückdatiert eingefügt, zukünftige Entwicklungen natürlich zeitnah mit Bildern dokumentiert. Was es mit dem Hausbauprojekt auf sich hat? 2010 erfuhr ich vom Solar Decathlon und dem Beitrag der Berliner Hochschule für Technik und Wirtschaft htw namens Living Equia . Jene habe ich auch besucht und mich mit den Studenten und Projektkoordinatoren unterhalten. Kosten des autarken Hausbauprojekts mit vielen Sponsoren: mehrere 100.000€. Also jenseits meines Budgets. 2012 ergab eine Überschlagsrechnung, dass ich mit Baumaterialien von Holz Haase für etwa 1200€ ein Minihäuschen von 12 Quadratmetern Grundfläche zusammenstellen könnte. Vielleicht wird es 2014 Wirklichkeit. Freizeit ← Projektbeginn Baumhaus Jahreshauptversammlung → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2013/08/28/projektbeginn-baumhaus/,"Projektbeginn Baumhaus – Stay Curious. Stay Curious. About Hofkoh Saigon Projektbeginn Baumhaus Written by Matthias in Hofkoh , Projects Heute geht es los. Die ersten Balken sind befestigt, die Leiter wird geschraubt: Zum Oktober kann man oben gar schon sitzen (3.10.) März 2014 ist es nicht viel weiter, zwei Sprossen sind gebrochen und der Baum so kurz nach dem Winter kahl. autarkes Wohnen Baumhaus ← Baumhaus – Ebene eins Start der Webseite → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2013/06/06/baumhaus-ebene-eins/,"Baumhaus – Ebene eins – Stay Curious. Stay Curious. About Hofkoh Saigon Baumhaus – Ebene eins Written by Matthias in Projects Das ist nur ein Platzhalterbeitrag, Bilder der Planung und Ausführung vom Frühjahr 2013 folgen. Immerhin, erste professionelle Zeichnungen waren Anfang Juni fertiggestellt. Im August war die erste Ebene auch schon zu nutzen, zum Beispiel zum Kaffeetrinken nach erfolgreicher “Wurzelkur” im Vorgarten. Hier ist die Planung als PDF . Baumhaus ← Architektur mit SketchUp Projektbeginn Baumhaus → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2012/06/10/architektur-mit-sketchup/,"Architektur mit SketchUp – Stay Curious. Stay Curious. About Hofkoh Saigon Architektur mit SketchUp Written by Matthias in Projects , Schule Nach ersten Skizzen auf Papier habe ich das Projekt digital mit Google SketchUp erstellt. Das Design skandinavischer Häuser gefällt mir sehr gut, also habe ich es virtuell rot angestrichen und die Kanten mit weißen Brettern verkleidet. So sieht es einfach gerändert (ohne bumpmapping, shader 3.0, raytracing oder environment lightning) aus: Die Projektdatei gibt es hier natürlich auch: Gartenhaus.zip . Software zum Bearbeiten gibt es kostenlos im Internet . autarkes Wohnen Freizeit ← SDW beendet Baumhaus – Ebene eins → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2010/10/13/sdw-beendet/,"SDW beendet – Stay Curious. Stay Curious. About Hofkoh Saigon SDW beendet Written by Matthias in Sabbatical Nur eine kleine Zeile hier: Die 8 Wochen der SDW sind vorbei, jetzt laufen die Vorbereitungen für den Umzug nach Zeven bzw. die Arbeitssuche dort. Einen Einblick in die Schule findet man im Internet, einfach nach der Seite fragen … ← Projekt der HTW Berlin Architektur mit SketchUp → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2010/06/10/projekt-der-htw-berlin/,"Projekt der HTW Berlin – Stay Curious. Stay Curious. About Hofkoh Saigon Projekt der HTW Berlin Written by Matthias in Projects Heute morgen fuhr ich mit der U-Bahn zur Arbeit an der Clayschule in Berlin Rudow. Eine neue Werbung weckte mein Interesse: living equia – oder wie wollen wir in Zukunft wohnen? Die Hochschule für Technik und Wirtschaft stellte ein Projekt eines autarken Wohnhauses vor und lud zum Tag der offenen Tür ein. Der Hochschulstandort befand sich fast auf meinem Arbeitsweg, und so stattete ich ihnen einen Besuch ab. Weitere Infos konnte ich gleich auf dem iPad recherchieren. autarkes Wohnen Freizeit ← wieder online SDW beendet → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2010/02/15/wieder-online/,"wieder online – Stay Curious. Stay Curious. About Hofkoh Saigon wieder online Written by Matthias in Leisure Nach eher durchwachsenen Erfahrungen mit evanzo bin ich seit einer Woche bei webnet-service.de gehostet. Endlich ist es daher möglich, die subdomain für mein blog direkt einzugeben: saiht.de/blog/ – und diese Seiten zu sehen. Mitlerweile ermöglichst wordpress ein Backup der Datenbank, damit sollten alle Einträge nicht noch einmal verlorengehen. Genau das ist Anfang 2008 geschehen – und die Motivation für zwei Jahre auf Null gesunken. Wahrscheinlich trage ich auch einige Daten nach. website wordpress ← Weiterer Server Projekt der HTW Berlin → Comments One response to “wieder online” May 28, 2010 linnea Da streife ich so eines Abends durch das www und wen finde ich, einen alten Bekannten. Aber nichts an Neuigkeiten… Na, dann… Man trifft sich bestimmt irgendwann wieder… Reply Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2009/10/27/weiterer-server/,"Weiterer Server – Stay Curious. Stay Curious. About Hofkoh Saigon Weiterer Server Written by Matthias in Projects Für Michael aus Moskau habe ich die Seite http://www.mihailgromov.eu/ bei einem Hoster in Deutschland bestellt. Hier sind die Angebote zuverlässiger und preiswerter. Da etwa 200 Subdomains möglich sind, die Konfiguration per Confixx2 tatsächlich erreichbar ist (nicht wie evanzo) und ich drei Datenbanken habe, wurde diese dritte wordpress-Installation von mir vorgenommen. Als nächstes werden die anderen beiden imporiert – in der Hoffnung, dass dies erfolgreich ist. Dann passen vielleicht auch einige Bilder dazu. domain website wordpress ← Zurück aus Moskau wieder online → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2009/10/23/zuruck-aus-moskau-2/,"Zurück aus Moskau – Stay Curious. Stay Curious. About Hofkoh Saigon Zurück aus Moskau Written by Matthias in Sabbatical Jetzt ist schon 2009, ich war zwei Wochen in Moskau und habe immer noch keine Arbeit. Was kann das nur heißen? Arbeit in Russland Moskau ← Zwei Wochen Moskau Weiterer Server → Comments 2 responses to “Zurück aus Moskau” October 23, 2009 Manuel Hey Matthias, ich kann Deine Frage leider auch nicht beantworten, aber ich hoffe Du hast Glück mit Deiner weiteren Job-Suche. Wolltest Du immer noch eine Stelle direkt in Moskau? Ich hab jetzt in Potsdam angefangen, in der Pädiatrie. Macht richtig Spaß! Liebe Grüße aus Berlin von Feli und mir, Manuel Reply October 29, 2009 admin Das Blog hier war mir schon fast nicht mehr zugänglich, hatte das admin-Passwort vergessen. Da ist es im Nachhinein gar nicht so leicht, dennoch heranzukommen – der Weg ist etwas länger. Über eine Installation von phpmyAdmin 2.11.9.6 zur Datenbankstruktur und der Generation eines Hash-Keys nach MD5, es dauert eben etwas. Jetzt kann ich die Datenbank aber endlich exportieren, mit evanzo bin ich nicht sonderlich zufrieden. Zum Thema Arbeit: Werde heute noch einige russische Bewerbungen abschicken, dann aber endgültig in Deutschland suchen. Auch Bulgarien und Jordanien war nicht erfolgreich. Später wird man zurückblicken und alles ist ganz einfach und logisch – leider heute noch nicht … Viel Freude in Potsdam! Reply Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2009/10/13/zuruck-aus-moskau/,"Zwei Wochen Moskau – Stay Curious. Stay Curious. About Hofkoh Saigon Zwei Wochen Moskau Written by Matthias in Sabbatical Jetzt war ich zwei Wochen in Moskau, um mich nach einem Arbeitgeber umzusehen. Bei 3 potentiellen Arbeitgebern hat mich noch während des Aufenthalts eine Absage erreicht. Dafür war ich aber bei einer Dienstwoche dabei und konnte so den aktuellen Stand in Russland erfahren. Wie die Website jw-media.org ausführt, steht wohl wieder ein Verbot an. Logisch nachvollziehen kann man es ohnehin nicht. Jetzt habe ich in jedem Fall etwas mehr Selbstvertrauen in meine Sprachkenntnisse. Mal sehen, was Gazprom antwortet. Arbeit in Russland Moskau ← Ausflug nach Syrien und Jordanien Zurück aus Moskau → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2009/08/08/ausflug-nach-syrien-und-jordanien/,"Ausflug nach Syrien und Jordanien – Stay Curious. Stay Curious. About Hofkoh Saigon Ausflug nach Syrien und Jordanien Written by Matthias in Travel Wer wollte nicht schon immer einmal mit dem Auto nach Jordanien fahren? Für 5 junge Männer klingt das jedenfalls schon mal nach Abenteuer! Abfahrt 21. Juli 2009 von Berlin. Die Reise führt über den Balkan, durch die Türkei, durch Syrien (damals noch ohne Krieg) zur Hauptstadt Amman. Bei 10021 Kilometern geht schon mal ein Reifen zu Bruch: Dennoch führt die Reise durch traumhafte Landschaften und interessante Kulturen. Schließlich können wir auch in der Aqaba schnorcheln und die historische Felsenstadt Petra besichtigen. Die preiswert erworbenen Trachten saudischer Ölscheichs sollten dann auch uns Europäer schmücken. Aus gegebenem Anlass wurde jenes Bild in meinen Account bei WhatsApp übernommen. Geschichte Urlaub ← Weltkarte von united.domains Zwei Wochen Moskau → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2009/03/29/weltkarte-von-uniteddomains/,"Weltkarte von united.domains – Stay Curious. Stay Curious. About Hofkoh Saigon Weltkarte von united.domains Written by Matthias in Projects Ein anderer Blogger überschrieb seinen Beitrag bereits treffend mit “Gruppenzwang”. Diesem bin ich offensichtlich ebenfalls erlegen. Aber so eine kleine Weltkarte mit allen tld’s ist schon nett. So sieht sie aus: So sieht die Weltkarte der TLDs aus. Wenn das mit der Werbung stimmt, erhalte ich in den nächsten Tagen Post. Noch läuft die Aktion bis zum 31. März 2009. Weitere Informationen gibt es unter der Adresse http://www.united-domains.de oder http://www.domain-karte.de (Solange der Vorrat reicht). Immerhin wurden schon über 1000 Karten versendet. domain website ← Aufstieg in die Top5000 bei Wikipedia Ausflug nach Syrien und Jordanien → Comments One response to “Weltkarte von united.domains” May 5, 2009 saiht Die Karte ist angekommen. Werde noch einen Holzrahmen basteln und dann aufhängen – Bild folgt. Reply Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
